,Parking Position,Car Number Plate,Entry Time,Exit Time,Day
801,B94,OD-17-PU-1245,2020-08-09 12:12:12.134287,2020-08-09 13:36:40.134287,Sun
802,B95,LA-88-FC-9144,2020-08-09 12:12:11.954011,2020-08-09 13:55:29.954011,Sun
803,B100,LD-40-PB-2252,2020-08-09 12:12:12.179620,2020-08-09 12:48:05.179620,Sun
804,B102,DD-82-LO-9247,2020-08-09 12:12:12.143427,2020-08-09 13:10:16.143427,Sun
805,B103,DD-04-PG-3050,2020-08-09 12:12:12.112215,2020-08-09 12:16:45.112215,Sun
806,B111,GA-81-JV-0457,2020-08-09 12:12:11.704726,2020-08-09 14:09:21.704726,Sun
807,B144,HP-21-YA-8887,2020-08-09 12:12:12.109800,2020-08-09 13:05:58.109800,Sun
808,B160,AN-58-ZI-1683,2020-08-09 12:12:11.869933,2020-08-09 12:52:01.869933,Sun
809,B164,HR-54-ZH-5936,2020-08-09 12:12:12.014839,2020-08-09 13:40:18.014839,Sun
810,B169,PY-34-MV-1710,2020-08-09 12:12:12.062887,2020-08-09 14:08:02.062887,Sun
811,B173,RJ-05-JQ-7441,2020-08-09 12:12:11.728061,2020-08-09 12:55:14.728061,Sun
812,B174,BR-72-ES-9873,2020-08-09 12:12:11.819413,2020-08-09 13:26:09.819413,Sun
813,B178,KL-96-HZ-8107,2020-08-09 12:12:11.997986,2020-08-09 14:09:22.997986,Sun
814,B180,HP-49-UV-8085,2020-08-09 12:12:11.896496,2020-08-09 13:34:16.896496,Sun
815,B183,RJ-29-YV-7641,2020-08-09 12:12:11.866816,2020-08-09 12:13:57.866816,Sun
816,B188,PB-75-SP-0257,2020-08-09 12:12:11.813464,2020-08-09 13:21:30.813464,Sun
817,B195,PB-16-RB-1141,2020-08-09 12:12:12.167135,2020-08-09 12:39:34.167135,Sun
818,C10,UK-70-PS-2646,2020-08-09 12:12:12.026006,2020-08-09 13:25:33.026006,Sun
819,C32,AR-63-YX-2164,2020-08-09 12:12:12.048752,2020-08-09 13:33:15.048752,Sun
820,C33,MZ-72-IO-8967,2020-08-09 12:12:12.077884,2020-08-09 13:04:17.077884,Sun
821,C34,RJ-61-UJ-8199,2020-08-09 12:12:12.153789,2020-08-09 12:22:21.153789,Sun
822,C51,CH-86-UT-5895,2020-08-09 12:12:11.766125,2020-08-09 12:52:50.766125,Sun
823,C54,WB-75-WN-6983,2020-08-09 12:12:12.037023,2020-08-09 13:42:08.037023,Sun
824,C56,LD-03-OW-5479,2020-08-09 12:12:12.128151,2020-08-09 12:25:05.128151,Sun
825,C62,DL-46-WL-5338,2020-08-09 12:12:12.012069,2020-08-09 13:22:49.012069,Sun
826,C70,OD-81-MK-0950,2020-08-09 12:12:12.156876,2020-08-09 13:23:19.156876,Sun
827,C77,BR-09-FF-4736,2020-08-09 12:12:11.751037,2020-08-09 13:58:11.751037,Sun
828,C78,HR-71-NV-3704,2020-08-09 12:12:11.915482,2020-08-09 12:27:17.915482,Sun
829,C84,LA-70-JJ-5980,2020-08-09 12:12:12.083983,2020-08-09 12:41:43.083983,Sun
830,C86,CH-40-VP-0122,2020-08-09 12:12:11.948283,2020-08-09 12:49:15.948283,Sun
831,C91,MP-14-VO-3098,2020-08-09 12:12:12.023309,2020-08-09 13:44:52.023309,Sun
832,C92,CG-13-TG-1695,2020-08-09 12:12:12.173079,2020-08-09 12:37:26.173079,Sun
833,C99,CH-02-ZO-7238,2020-08-09 12:12:12.147823,2020-08-09 12:41:07.147823,Sun
834,C108,MH-25-MT-5608,2020-08-09 12:12:12.040098,2020-08-09 13:03:30.040098,Sun
835,C125,GA-85-VM-0850,2020-08-09 12:12:11.761902,2020-08-09 12:34:06.761902,Sun
836,C134,ML-67-HE-9077,2020-08-09 12:12:11.742417,2020-08-09 12:26:52.742417,Sun
837,C139,RJ-91-WF-2490,2020-08-09 12:12:12.034539,2020-08-09 12:26:04.034539,Sun
838,C147,MZ-66-AS-8875,2020-08-09 12:12:11.995020,2020-08-09 13:53:27.995020,Sun
839,C151,WB-58-EA-9448,2020-08-09 12:12:12.170108,2020-08-09 12:31:52.170108,Sun
840,C168,TS-11-ME-1378,2020-08-09 12:12:11.968840,2020-08-09 12:15:50.968840,Sun
841,C174,GA-56-WM-2654,2020-08-09 12:12:12.028446,2020-08-09 12:48:56.028446,Sun
842,C175,PY-72-BG-7855,2020-08-09 12:12:12.098807,2020-08-09 12:47:56.098807,Sun
843,C180,RJ-18-OF-0958,2020-08-09 12:12:12.101601,2020-08-09 14:05:19.101601,Sun
844,C185,UP-17-AB-0305,2020-08-09 12:12:11.725258,2020-08-09 12:57:59.725258,Sun
845,C187,UP-28-JM-6410,2020-08-09 12:12:12.119683,2020-08-09 13:04:34.119683,Sun
846,C188,MP-94-DY-7219,2020-08-09 12:12:11.707990,2020-08-09 12:32:19.707990,Sun
847,C189,AS-81-WK-8084,2020-08-09 12:12:11.807750,2020-08-09 13:51:19.807750,Sun
848,C192,KA-52-GE-0415,2020-08-09 12:12:12.150847,2020-08-09 13:47:52.150847,Sun
849,D2,AN-35-IN-9823,2020-08-09 12:12:12.115111,2020-08-09 13:28:04.115111,Sun
850,D7,AP-55-JO-1519,2020-08-09 12:12:11.920932,2020-08-09 13:08:29.920932,Sun
851,D13,LA-49-JZ-7003,2020-08-09 12:12:11.874600,2020-08-09 12:25:45.874600,Sun
852,D14,CH-82-OO-2758,2020-08-09 12:12:12.104148,2020-08-09 13:24:05.104148,Sun
853,D16,GJ-73-MJ-0249,2020-08-09 12:12:11.713762,2020-08-09 13:49:22.713762,Sun
854,D17,LA-51-DP-4081,2020-08-09 12:12:11.836630,2020-08-09 13:04:09.836630,Sun
855,D30,DD-81-RP-3196,2020-08-09 12:12:12.057201,2020-08-09 12:50:26.057201,Sun
856,D41,DL-96-ZB-2981,2020-08-09 12:12:11.892693,2020-08-09 12:16:29.892693,Sun
857,D42,UP-03-XI-0037,2020-08-09 12:12:11.731058,2020-08-09 13:12:38.731058,Sun
858,D43,PY-64-TT-7382,2020-08-09 12:12:11.926952,2020-08-09 13:50:48.926952,Sun
859,D46,TR-73-QZ-2076,2020-08-09 12:12:11.810636,2020-08-09 13:55:52.810636,Sun
860,D48,OD-05-BY-2695,2020-08-09 12:12:12.140299,2020-08-09 13:45:56.140299,Sun
861,D57,TN-26-TC-5620,2020-08-09 12:12:11.793167,2020-08-09 13:49:17.793167,Sun
862,D59,LA-23-VC-2163,2020-08-09 12:12:12.185834,2020-08-09 13:48:32.185834,Sun
863,D64,TR-77-CV-6891,2020-08-09 12:12:11.796852,2020-08-09 13:00:26.796852,Sun
864,D65,CG-88-SU-1293,2020-08-09 12:12:12.124266,2020-08-09 12:20:14.124266,Sun
865,D83,KL-75-PF-4711,2020-08-09 12:12:11.900387,2020-08-09 12:49:45.900387,Sun
866,D85,GJ-05-YO-9439,2020-08-09 12:12:11.843363,2020-08-09 13:25:35.843363,Sun
867,D88,MH-23-LT-8972,2020-08-09 12:12:11.973920,2020-08-09 13:04:00.973920,Sun
868,D96,ML-52-TJ-1196,2020-08-09 12:12:12.069253,2020-08-09 13:39:35.069253,Sun
869,D101,AN-46-NB-8791,2020-08-09 12:12:11.770714,2020-08-09 12:21:26.770714,Sun
870,D117,ML-14-LE-1152,2020-08-09 12:12:11.963113,2020-08-09 13:05:13.963113,Sun
871,D118,LD-76-CW-9279,2020-08-09 12:12:12.176038,2020-08-09 13:15:47.176038,Sun
872,D120,AN-75-CV-8791,2020-08-09 12:12:11.833539,2020-08-09 12:59:29.833539,Sun
873,D136,MZ-87-TC-3866,2020-08-09 12:12:11.784851,2020-08-09 13:52:03.784851,Sun
874,D140,LD-25-MS-8290,2020-08-09 12:12:11.988269,2020-08-09 13:29:31.988269,Sun
875,D141,ML-30-SI-2518,2020-08-09 12:12:11.958709,2020-08-09 12:50:20.958709,Sun
876,D151,MP-12-FU-5181,2020-08-09 12:12:12.059933,2020-08-09 12:19:14.059933,Sun
877,D156,HP-78-NT-5864,2020-08-09 12:12:12.095196,2020-08-09 13:12:47.095196,Sun
878,D161,KA-95-CO-7346,2020-08-09 12:12:12.131271,2020-08-09 13:41:10.131271,Sun
879,D163,GA-01-CL-7686,2020-08-09 12:12:11.826923,2020-08-09 12:39:21.826923,Sun
880,D171,AS-79-ZG-3319,2020-08-09 12:12:11.745220,2020-08-09 12:39:45.745220,Sun
881,D182,JH-72-KP-0089,2020-08-09 12:12:11.719638,2020-08-09 13:35:41.719638,Sun
882,D184,KL-53-AJ-6903,2020-08-09 12:12:11.944053,2020-08-09 13:24:37.944053,Sun
883,D198,SK-78-OW-5006,2020-08-09 12:12:11.849337,2020-08-09 13:21:42.849337,Sun
884,C146,HR-50-LV-0773,2020-08-09 12:12:14.608160,2020-08-09 12:57:34.608160,Sun
885,D60,JH-92-CA-4699,2020-08-09 12:12:14.605477,2020-08-09 13:16:42.605477,Sun
886,A22,CG-39-HY-5279,2020-08-10 12:12:25.727568,2020-08-10 13:49:50.727568,Mon
887,A26,AS-53-VU-9283,2020-08-10 12:12:25.706278,2020-08-10 13:35:29.706278,Mon
888,A27,CH-05-BX-2010,2020-08-10 12:12:25.700420,2020-08-10 13:47:12.700420,Mon
889,A36,GJ-59-ZN-2181,2020-08-10 12:12:25.752764,2020-08-10 13:42:35.752764,Mon
890,A37,HP-88-WH-4071,2020-08-10 12:12:25.737631,2020-08-10 13:19:26.737631,Mon
891,A38,LA-18-FV-3987,2020-08-10 12:12:25.815034,2020-08-10 14:07:20.815034,Mon
892,A40,DD-72-HI-3991,2020-08-10 12:12:25.760352,2020-08-10 13:30:25.760352,Mon
893,A65,TN-72-EX-2260,2020-08-10 12:12:25.917339,2020-08-10 12:43:10.917339,Mon
894,A77,PB-60-YP-9096,2020-08-10 12:12:25.867202,2020-08-10 13:38:00.867202,Mon
895,A91,WB-65-OF-9797,2020-08-10 12:12:25.881436,2020-08-10 12:31:56.881436,Mon
896,A94,AN-03-SB-8567,2020-08-10 12:12:25.898388,2020-08-10 13:49:50.898388,Mon
897,A97,KL-54-ZF-9842,2020-08-10 12:12:25.711820,2020-08-10 12:26:49.711820,Mon
898,A109,TN-58-SK-1764,2020-08-10 12:12:25.769706,2020-08-10 13:50:47.769706,Mon
899,A124,HP-74-DF-5555,2020-08-10 12:12:25.703443,2020-08-10 13:47:26.703443,Mon
900,A125,MH-24-XS-1408,2020-08-10 12:12:25.807908,2020-08-10 12:30:41.807908,Mon
901,A133,ML-65-YA-7488,2020-08-10 12:12:25.694299,2020-08-10 12:32:40.694299,Mon
902,A137,UP-41-ZN-2776,2020-08-10 12:12:25.730311,2020-08-10 12:53:10.730311,Mon
903,A138,GA-38-FU-6726,2020-08-10 12:12:25.686151,2020-08-10 13:17:16.686151,Mon
904,A140,DD-21-XY-3927,2020-08-10 12:12:25.784689,2020-08-10 12:25:52.784689,Mon
905,A147,DL-59-WN-7953,2020-08-10 12:12:25.762702,2020-08-10 13:37:28.762702,Mon
906,A156,ML-17-CH-5297,2020-08-10 12:12:25.791244,2020-08-10 13:30:12.791244,Mon
907,A162,MP-71-KC-8966,2020-08-10 12:12:25.883761,2020-08-10 13:09:15.883761,Mon
908,A195,AR-02-WO-5932,2020-08-10 12:12:25.745094,2020-08-10 12:58:44.745094,Mon
909,A200,GJ-11-PI-1740,2020-08-10 12:12:25.911102,2020-08-10 13:24:00.911102,Mon
910,B33,JK-82-VJ-1839,2020-08-10 12:12:25.843954,2020-08-10 13:36:29.843954,Mon
911,B34,HP-48-RT-9849,2020-08-10 12:12:25.905513,2020-08-10 13:47:55.905513,Mon
912,B45,PB-26-HT-3233,2020-08-10 12:12:25.796011,2020-08-10 13:48:36.796011,Mon
913,B47,MN-44-SI-7234,2020-08-10 12:12:25.716795,2020-08-10 13:06:20.716795,Mon
914,B51,TS-65-TX-0939,2020-08-10 12:12:25.824500,2020-08-10 13:27:47.824500,Mon
915,B53,AN-67-DQ-1524,2020-08-10 12:12:25.805456,2020-08-10 12:44:08.805456,Mon
916,B57,PB-42-NX-1941,2020-08-10 12:12:25.864268,2020-08-10 14:09:09.864268,Mon
917,B61,MZ-59-RG-1108,2020-08-10 12:12:25.803113,2020-08-10 13:27:54.803113,Mon
918,B67,AN-47-ZG-3592,2020-08-10 12:12:25.817373,2020-08-10 12:51:08.817373,Mon
919,B68,PB-38-EZ-9178,2020-08-10 12:12:25.819702,2020-08-10 12:28:23.819702,Mon
920,B83,MN-44-SI-9358,2020-08-10 12:12:25.719201,2020-08-10 13:38:29.719201,Mon
921,B99,TS-15-TZ-6323,2020-08-10 12:12:25.841058,2020-08-10 14:01:41.841058,Mon
922,B109,DL-80-SI-7158,2020-08-10 12:12:25.765039,2020-08-10 13:24:43.765039,Mon
923,B123,MH-07-TA-2387,2020-08-10 12:12:25.829303,2020-08-10 13:17:20.829303,Mon
924,B126,HR-71-WV-1006,2020-08-10 12:12:25.767375,2020-08-10 12:40:00.767375,Mon
925,B146,TR-21-WR-9893,2020-08-10 12:12:25.858587,2020-08-10 13:33:22.858587,Mon
926,B147,HP-01-VG-0470,2020-08-10 12:12:25.869555,2020-08-10 12:20:50.869555,Mon
927,B156,KL-20-QX-1574,2020-08-10 12:12:25.838648,2020-08-10 12:44:09.838648,Mon
928,B181,DL-89-FV-2004,2020-08-10 12:12:25.690347,2020-08-10 12:31:04.690347,Mon
929,B188,AR-89-GU-6099,2020-08-10 12:12:25.772130,2020-08-10 13:35:35.772130,Mon
930,B197,ML-24-KB-3986,2020-08-10 12:12:25.861444,2020-08-10 13:39:26.861444,Mon
931,C1,CG-13-GO-7239,2020-08-10 12:12:25.879104,2020-08-10 12:57:46.879104,Mon
932,C6,UP-65-XX-0643,2020-08-10 12:12:25.907965,2020-08-10 14:08:05.907965,Mon
933,C13,HP-40-ZR-5808,2020-08-10 12:12:25.836321,2020-08-10 13:02:28.836321,Mon
934,C23,MH-82-RB-4512,2020-08-10 12:12:25.800782,2020-08-10 13:29:11.800782,Mon
935,C27,PY-27-FO-0965,2020-08-10 12:12:25.747502,2020-08-10 13:13:50.747502,Mon
936,C29,AS-77-BG-6865,2020-08-10 12:12:25.876760,2020-08-10 12:58:44.876760,Mon
937,C43,AR-71-DP-1058,2020-08-10 12:12:25.676363,2020-08-10 12:44:32.676363,Mon
938,C51,SK-62-PL-8446,2020-08-10 12:12:25.822069,2020-08-10 12:28:03.822069,Mon
939,C54,GA-35-UA-8503,2020-08-10 12:12:25.853682,2020-08-10 13:13:57.853682,Mon
940,C67,PB-00-HP-1081,2020-08-10 12:12:25.750418,2020-08-10 12:58:14.750418,Mon
941,C80,ML-78-TD-5263,2020-08-10 12:12:25.874300,2020-08-10 12:37:36.874300,Mon
942,C81,ML-68-HA-4389,2020-08-10 12:12:25.900833,2020-08-10 12:59:57.900833,Mon
943,C87,BR-43-KH-9558,2020-08-10 12:12:25.742659,2020-08-10 13:04:16.742659,Mon
944,C111,JK-25-MT-6809,2020-08-10 12:12:25.714365,2020-08-10 12:31:34.714365,Mon
945,C117,TR-87-VV-4844,2020-08-10 12:12:25.888913,2020-08-10 12:39:28.888913,Mon
946,C129,AS-45-OP-7687,2020-08-10 12:12:25.856062,2020-08-10 13:13:12.856062,Mon
947,C132,LD-07-UA-1608,2020-08-10 12:12:25.721692,2020-08-10 12:54:17.721692,Mon
948,C150,UK-46-LH-1277,2020-08-10 12:12:25.851079,2020-08-10 13:35:16.851079,Mon
949,C172,CG-84-YP-0858,2020-08-10 12:12:25.891362,2020-08-10 12:17:21.891362,Mon
950,C178,CH-92-OB-1302,2020-08-10 12:12:25.782358,2020-08-10 13:36:27.782358,Mon
951,C187,TN-00-LE-7027,2020-08-10 12:12:25.848632,2020-08-10 12:57:07.848632,Mon
952,D12,TN-47-UO-4736,2020-08-10 12:12:25.893723,2020-08-10 12:47:15.893723,Mon
953,D18,OD-17-QX-1066,2020-08-10 12:12:25.777142,2020-08-10 13:05:13.777142,Mon
954,D23,OD-56-AR-3277,2020-08-10 12:12:25.757940,2020-08-10 13:39:29.757940,Mon
955,D32,ML-76-IC-9562,2020-08-10 12:12:25.798440,2020-08-10 12:57:00.798440,Mon
956,D54,MZ-20-XI-9179,2020-08-10 12:12:25.871934,2020-08-10 13:10:48.871934,Mon
957,D60,LD-00-RS-2347,2020-08-10 12:12:25.735232,2020-08-10 12:34:08.735232,Mon
958,D62,HP-77-LM-4399,2020-08-10 12:12:25.709123,2020-08-10 14:00:30.709123,Mon
959,D64,WB-88-MF-0293,2020-08-10 12:12:25.774766,2020-08-10 12:13:46.774766,Mon
960,D68,AN-24-DL-1005,2020-08-10 12:12:25.903175,2020-08-10 13:55:06.903175,Mon
961,D75,GJ-71-TD-5373,2020-08-10 12:12:25.896056,2020-08-10 13:17:17.896056,Mon
962,D82,AR-49-RE-9033,2020-08-10 12:12:25.914034,2020-08-10 12:17:12.914034,Mon
963,D91,KA-07-WR-6024,2020-08-10 12:12:25.826901,2020-08-10 13:13:59.826901,Mon
964,D97,AP-53-SA-9983,2020-08-10 12:12:25.755439,2020-08-10 13:32:42.755439,Mon
965,D102,BR-34-DQ-4754,2020-08-10 12:12:25.793632,2020-08-10 12:57:44.793632,Mon
966,D109,KA-09-TX-7697,2020-08-10 12:12:25.846301,2020-08-10 12:12:57.846301,Mon
967,D111,CG-07-ME-8437,2020-08-10 12:12:25.682003,2020-08-10 13:37:54.682003,Mon
968,D127,BR-67-SI-2795,2020-08-10 12:12:25.833982,2020-08-10 12:51:25.833982,Mon
969,D136,CG-50-EK-2067,2020-08-10 12:12:25.812656,2020-08-10 13:44:31.812656,Mon
970,D141,HR-37-OD-2505,2020-08-10 12:12:25.831648,2020-08-10 12:35:27.831648,Mon
971,D159,CH-24-PZ-3856,2020-08-10 12:12:25.724096,2020-08-10 13:14:14.724096,Mon
972,D164,MN-96-VO-9032,2020-08-10 12:12:25.697454,2020-08-10 12:20:17.697454,Mon
973,D168,GA-44-UI-5260,2020-08-10 12:12:25.886582,2020-08-10 12:50:49.886582,Mon
974,D171,AP-30-XP-3193,2020-08-10 12:12:25.780018,2020-08-10 13:19:57.780018,Mon
975,D182,CH-35-RC-0714,2020-08-10 12:12:25.740028,2020-08-10 13:41:18.740028,Mon
976,D186,WB-73-RI-8098,2020-08-10 12:12:25.732818,2020-08-10 12:54:23.732818,Mon
977,D188,TS-04-OS-6054,2020-08-10 12:12:25.788688,2020-08-10 12:51:06.788688,Mon
978,D193,JH-12-GX-6137,2020-08-10 12:12:25.810313,2020-08-10 12:26:29.810313,Mon
979,A4,HR-25-AR-0231,2020-08-10 12:12:29.787582,2020-08-10 12:13:24.787582,Mon
980,A16,MP-42-EL-0133,2020-08-10 12:12:29.522666,2020-08-10 12:33:12.522666,Mon
981,A21,PB-27-KJ-7336,2020-08-10 12:12:29.933107,2020-08-10 14:02:39.933107,Mon
982,A25,KL-33-QP-1970,2020-08-10 12:12:29.897742,2020-08-10 13:50:46.897742,Mon
983,A29,SK-35-QA-4938,2020-08-10 12:12:29.942157,2020-08-10 13:14:43.942157,Mon
984,A40,OD-77-FK-4901,2020-08-10 13:40:25.760352,2020-08-10 13:49:35.760352,Mon
985,A41,CH-61-VA-3905,2020-08-10 12:12:29.880945,2020-08-10 13:22:35.880945,Mon
986,A47,GJ-36-RG-0968,2020-08-10 12:12:29.542853,2020-08-10 13:20:59.542853,Mon
987,A48,PB-69-FM-8159,2020-08-10 12:12:29.834648,2020-08-10 13:59:41.834648,Mon
988,A50,JH-71-QS-5268,2020-08-10 12:12:29.916029,2020-08-10 12:20:00.916029,Mon
989,A53,OD-12-QM-7265,2020-08-10 12:12:29.685113,2020-08-10 13:05:52.685113,Mon
990,A65,GA-70-ZP-4200,2020-08-10 12:53:10.917339,2020-08-10 13:56:41.917339,Mon
991,A69,MP-29-QV-2594,2020-08-10 12:12:29.525180,2020-08-10 12:44:03.525180,Mon
992,A71,JK-97-XF-1413,2020-08-10 12:12:29.737873,2020-08-10 13:52:44.737873,Mon
993,A79,AN-62-WH-0808,2020-08-10 12:12:29.632614,2020-08-10 12:49:21.632614,Mon
994,A80,AR-37-QG-9732,2020-08-10 12:12:29.855863,2020-08-10 14:02:24.855863,Mon
995,A81,MN-47-TR-2785,2020-08-10 12:12:29.700340,2020-08-10 12:17:47.700340,Mon
996,A88,OD-42-BP-0696,2020-08-10 12:12:29.768541,2020-08-10 13:37:04.768541,Mon
997,A94,LA-66-IV-0175,2020-08-10 13:59:50.898388,2020-08-10 14:56:02.898388,Mon
998,A98,KL-26-KH-1037,2020-08-10 12:12:29.574196,2020-08-10 14:01:12.574196,Mon
999,A102,AP-94-QX-5652,2020-08-10 12:12:29.558976,2020-08-10 12:28:43.558976,Mon
1000,A104,LD-93-CS-5846,2020-08-10 12:12:29.953164,2020-08-10 12:57:10.953164,Mon
1001,A106,LD-18-MK-0511,2020-08-10 12:12:29.939182,2020-08-10 12:44:31.939182,Mon
1002,A109,AR-79-WS-8896,2020-08-10 14:00:47.769706,2020-08-10 15:47:28.769706,Mon
1003,A114,AP-25-PK-8151,2020-08-10 12:12:29.653666,2020-08-10 13:07:36.653666,Mon
1004,A132,KA-68-BK-1771,2020-08-10 12:12:29.506408,2020-08-10 12:15:03.506408,Mon
1005,A144,PB-83-RW-0071,2020-08-10 12:12:29.540505,2020-08-10 13:27:44.540505,Mon
1006,A152,MN-85-BT-0048,2020-08-10 12:12:29.958897,2020-08-10 13:57:18.958897,Mon
1007,A153,TR-00-FJ-3309,2020-08-10 12:12:29.674896,2020-08-10 13:03:59.674896,Mon
1008,A164,CH-70-KU-3102,2020-08-10 12:12:29.503429,2020-08-10 12:23:21.503429,Mon
1009,A171,MZ-92-AV-1901,2020-08-10 12:12:29.920932,2020-08-10 13:11:12.920932,Mon
1010,A175,CG-74-WE-3495,2020-08-10 12:12:29.732910,2020-08-10 13:26:34.732910,Mon
1011,A176,JK-52-IZ-4175,2020-08-10 12:12:29.703120,2020-08-10 13:27:36.703120,Mon
1012,A183,HP-23-XN-8940,2020-08-10 12:12:29.722102,2020-08-10 12:58:55.722102,Mon
1013,A184,AP-43-BP-2238,2020-08-10 12:12:29.891983,2020-08-10 13:58:56.891983,Mon
1014,A187,DD-63-ZD-2869,2020-08-10 12:12:29.989403,2020-08-10 12:24:46.989403,Mon
1015,A192,LA-98-FD-3680,2020-08-10 12:12:29.690146,2020-08-10 13:42:49.690146,Mon
1016,A196,WB-67-OE-5853,2020-08-10 12:12:29.978486,2020-08-10 13:18:18.978486,Mon
1017,A199,JK-30-QX-8269,2020-08-10 12:12:29.640398,2020-08-10 12:51:13.640398,Mon
1018,B5,GA-99-NY-0468,2020-08-10 12:12:29.984012,2020-08-10 13:34:08.984012,Mon
1019,B13,GA-87-YH-7325,2020-08-10 12:12:29.945334,2020-08-10 13:22:34.945334,Mon
1020,B14,JH-47-QV-8578,2020-08-10 12:12:29.961709,2020-08-10 14:00:53.961709,Mon
1021,B18,AN-44-NM-2613,2020-08-10 12:12:29.606898,2020-08-10 14:06:55.606898,Mon
1022,B28,MP-49-EZ-7895,2020-08-10 12:12:29.517438,2020-08-10 13:27:08.517438,Mon
1023,B29,BR-94-TL-2925,2020-08-10 12:12:29.619943,2020-08-10 13:40:00.619943,Mon
1024,B36,WB-39-BU-2874,2020-08-10 12:12:29.624716,2020-08-10 13:37:10.624716,Mon
1025,B37,MH-18-LA-6279,2020-08-10 12:12:29.779629,2020-08-10 13:31:00.779629,Mon
1026,B38,RJ-66-ZX-8424,2020-08-10 12:12:29.682483,2020-08-10 13:35:38.682483,Mon
1027,B48,UK-41-QP-9342,2020-08-10 12:12:29.832087,2020-08-10 13:15:36.832087,Mon
1028,B49,TS-63-XN-3189,2020-08-10 12:12:29.759284,2020-08-10 13:54:12.759284,Mon
1029,B53,HP-97-XY-5057,2020-08-10 12:54:08.805456,2020-08-10 13:33:29.805456,Mon
1030,B56,SK-55-BK-9400,2020-08-10 12:12:29.617487,2020-08-10 12:34:29.617487,Mon
1031,B58,TR-33-TJ-6405,2020-08-10 12:12:29.968797,2020-08-10 14:06:51.968797,Mon
1032,B60,UP-46-JZ-5143,2020-08-10 12:12:29.538038,2020-08-10 13:26:05.538038,Mon
1033,B61,AN-23-KC-6481,2020-08-10 13:37:54.803113,2020-08-10 14:09:26.803113,Mon
1034,B65,RJ-14-KY-6015,2020-08-10 12:12:29.949372,2020-08-10 12:23:27.949372,Mon
1035,B70,SK-41-ME-2911,2020-08-10 12:12:29.861083,2020-08-10 14:10:48.861083,Mon
1036,B73,SK-82-VP-6441,2020-08-10 12:12:29.740861,2020-08-10 13:10:02.740861,Mon
1037,B77,TR-04-EV-8275,2020-08-10 12:12:29.923478,2020-08-10 12:42:13.923478,Mon
1038,B81,RJ-10-MG-6350,2020-08-10 12:12:29.789941,2020-08-10 13:13:14.789941,Mon
1039,B91,AS-43-EH-0658,2020-08-10 12:12:29.648111,2020-08-10 12:41:48.648111,Mon
1040,B93,DL-12-YM-0115,2020-08-10 12:12:29.612434,2020-08-10 12:30:46.612434,Mon
1041,B94,TN-99-GW-4638,2020-08-10 12:12:29.878535,2020-08-10 12:44:31.878535,Mon
1042,B99,WB-31-BR-6356,2020-08-10 14:11:41.841058,2020-08-10 15:50:04.841058,Mon
1043,B106,KA-73-GV-7828,2020-08-10 12:12:29.579225,2020-08-10 13:38:51.579225,Mon
1044,B111,JK-75-VJ-1486,2020-08-10 12:12:29.792825,2020-08-10 13:56:26.792825,Mon
1045,B114,WB-84-YB-2190,2020-08-10 12:12:29.823399,2020-08-10 13:22:46.823399,Mon
1046,B116,OD-24-ZN-6044,2020-08-10 12:12:29.711360,2020-08-10 12:50:52.711360,Mon
1047,B128,DD-33-TA-1903,2020-08-10 12:12:29.716377,2020-08-10 12:39:30.716377,Mon
1048,B139,HR-85-WO-2760,2020-08-10 12:12:29.785118,2020-08-10 12:17:35.785118,Mon
1049,B146,MH-69-SA-2657,2020-08-10 13:43:22.858587,2020-08-10 15:27:20.858587,Mon
1050,B148,JK-95-XZ-3774,2020-08-10 12:12:29.743585,2020-08-10 13:44:08.743585,Mon
1051,B152,WB-80-YF-8685,2020-08-10 12:12:29.697944,2020-08-10 14:01:06.697944,Mon
1052,B155,HP-40-OZ-2356,2020-08-10 12:12:29.800436,2020-08-10 12:24:32.800436,Mon
1053,B156,BR-12-JB-7003,2020-08-10 12:54:09.838648,2020-08-10 13:49:33.838648,Mon
1054,B164,KL-59-RX-2164,2020-08-10 12:12:29.576865,2020-08-10 12:27:51.576865,Mon
1055,B167,BR-51-IN-9311,2020-08-10 12:12:29.602136,2020-08-10 12:20:25.602136,Mon
1056,B170,JK-92-SF-1748,2020-08-10 12:12:29.981150,2020-08-10 14:09:07.981150,Mon
1057,B171,UP-01-SI-1235,2020-08-10 12:12:29.987046,2020-08-10 14:11:20.987046,Mon
1058,B172,CH-80-CW-9848,2020-08-10 12:12:29.883301,2020-08-10 12:52:57.883301,Mon
1059,B174,AP-54-VO-1664,2020-08-10 12:12:29.571351,2020-08-10 13:38:01.571351,Mon
1060,B176,CG-19-WE-3593,2020-08-10 12:12:29.520280,2020-08-10 13:52:22.520280,Mon
1061,B178,AN-66-ZW-7244,2020-08-10 12:12:29.530295,2020-08-10 12:47:04.530295,Mon
1062,B181,HP-87-YC-7523,2020-08-10 12:41:04.690347,2020-08-10 13:47:06.690347,Mon
1063,B183,RJ-49-WM-6326,2020-08-10 12:12:29.687771,2020-08-10 12:17:20.687771,Mon
1064,B184,ML-21-WI-8927,2020-08-10 12:12:29.829559,2020-08-10 12:49:05.829559,Mon
1065,B190,MH-06-QF-7200,2020-08-10 12:12:29.864015,2020-08-10 12:12:30.864015,Mon
1066,B192,TS-52-ZU-9479,2020-08-10 12:12:29.818512,2020-08-10 13:42:29.818512,Mon
